TSK,PSFC,U10,V10,Q2,RAINC,RAINNC,SNOW,TSLB,SMOIS,DATETIME,WIND_SPEED
279.8,99245,5.9,4.5,0.00714,0,1.2,0,286.4,0.2697,2018-05-08T04:00:00Z,7.42
279.8,100007,5.1,3.7,0.00725,0.6,2.8000000000000003,0,287.3,0.238,2018-05-08T04:00:00Z,6.3
277.6,98106,5.5,3.6,0.0072,0.7,0,0,285.2,0.2343,2018-05-08T04:00:00Z,6.57
282.5,100187,6.3,7.7,0.00719,0,0.5,0,273.2,1,2018-05-08T04:00:00Z,9.95
277.4,95491,7.3,3.9,0.00723,0,4.4,0,279.2,0.289,2018-05-08T04:00:00Z,8.28
279,97839,3.1,3.5,0.00689,0,0,0,288.6,0.2283,2018-05-08T04:00:00Z,4.68
277.9,96588,5.2,3.5,0.0073,0,3.3,0,284.3,0.2692,2018-05-08T04:00:00Z,6.27
278.4,98056,6,3.5,0.00727,0.8,0,0,286.1,0.256,2018-05-08T04:00:00Z,6.95
279.1,97775,4.6,4,0.00804,0,0.3,0,286.9,0.2687,2018-05-08T04:00:00Z,6.1
277.7,97428,5.1,4.3,0.007655,0.7,0.1,0,285,0.2403,2018-05-08T04:00:00Z,6.67
282.1,100533,4.5,6.2,0.00711,0,1.1,0,273.2,1,2018-05-08T04:00:00Z,7.66
277.3,99472,3.6,0.7,0.00727,0,4.8,0,284.4,0.3063,2018-05-08T04:00:00Z,3.67
276.2,98053,3,1.7,0.00734,0,2.7,0,283.3,0.2751,2018-05-08T04:00:00Z,3.45
285.7,100258,3.8,4.2,0.00793,0,0,0,273.2,1,2018-05-08T04:00:00Z,5.66
276.7,96621,4.9,2,0.00723,0,5.5,0,283.4,0.2987,2018-05-08T04:00:00Z,5.29
279.5,98190,6.7,4.7,0.00705,0,0.1,0,285.6,0.2716,2018-05-08T04:00:00Z,8.18
280.3,100344,2.3,4.3,0.00631,0,0,0,284.5,1,2018-05-08T04:00:00Z,4.88
277.9,96601,5.4,3.9,0.00677,0,0,0,286.2,0.2295,2018-05-08T04:00:00Z,6.66
278.2,97882,4.6,4.1,0.00681,0.1,0,0,287.4,0.224,2018-05-08T04:00:00Z,6.16
280.2,100399,2.9,-0.5,0.0063,0,0,0,273.2,1,2018-05-08T04:00:00Z,2.94
282.3,100211,5,5.2,0.0072,0,1.3,0,273.2,1,2018-05-08T04:00:00Z,7.21
275.7,99313,3.8,1.6,0.00774,0,0.4,0,284.9,0.276,2018-05-08T07:00:00Z,4.12
276.5,97359,5,2.4,0.00749,0,0.1,0,285.2,0.2585,2018-05-08T07:00:00Z,5.55
276,96287,5.7,4,0.00637,0,0.7,0,282.7,0.2476,2018-05-08T07:00:00Z,6.96
278,99145,6.1,6.3,0.00674,0,0.2,0,283.4,0.2636,2018-05-08T07:00:00Z,8.77
282.1,100287,5.9,9.7,0.00667,0,0.4,0,273.2,1,2018-05-08T07:00:00Z,11.35
278,98771,4.4,-0.6,0.00669,0,4.8,0,282.6,0.294,2018-05-08T07:00:00Z,4.44
278.2,99217,4.2,5.6,0.0063,0,3,0,283.5,0.294,2018-05-08T07:00:00Z,7
277.9,99605,5.4,5.8,0.00656,0,0.7,0,284,0.2674,2018-05-08T07:00:00Z,7.92
278.9,99005,4.6,3.2,0.00642,0,2.3,0,283.8,0.2991,2018-05-08T07:00:00Z,5.6
282.5,99305,3.9,4,0.00683,0,0,0,273.2,1,2018-05-08T07:00:00Z,5.59
275.9,96530,4.4,2.1,0.00671,0,0,0,285.4,0.2348,2018-05-08T07:00:00Z,4.88
281.9,100596,4.8,1.3,0.0072,0,0,0,273.2,1,2018-05-08T07:00:00Z,4.97
276.4,97273,6.6,5.8,0.00674,0,0.1,0,283.4,0.2645,2018-05-08T07:00:00Z,8.79
281.7,100644,4.9,2.2,0.00682,0,0.05,0,273.2,1,2018-05-08T07:00:00Z,5.37
274.15,94379,6.8,3.5,0.00673,0,1.4,0,281.3,0.2669,2018-05-08T07:00:00Z,7.65
277.1,96763,5.2,3.2,0.00621,0,4.5,0,282,0.3068,2018-05-08T07:00:00Z,6.11
277.4,99289,5.2,5.6,0.00641,0,1.2,0,284,0.2678,2018-05-08T07:00:00Z,7.64
277.6,100094,4.6,3.4,0.00734,0.6,0,0,285,0.2395,2018-05-08T07:00:00Z,5.72
276,98186,5.4,3.8,0.00707,0.7,0,0,283.4,0.2358,2018-05-08T07:00:00Z,6.6
282.4,100206,6.7,9,0.00688,0,0.5,0,273.2,1,2018-05-08T07:00:00Z,11.22
277.6,95558,6.1,3.8,0.00628,0,4.4,0,278.29999999999995,0.2889,2018-05-08T07:00:00Z,7.19
276.8,98028,4.2,2,0.00672,0,0,0,286.2,0.2273,2018-05-08T07:00:00Z,4.65
276.2,96662,5.3,3.2,0.00686,0,3.4,0,282.2,0.2691,2018-05-08T07:00:00Z,6.19
275.8,98110,6.4,4.9,0.0073,0.9,0,0,283.8,0.2588,2018-05-08T07:00:00Z,8.06
276.1,97818,4.7,1.8,0.00755,0,0.3,0,284.7,0.2668,2018-05-08T07:00:00Z,5.03
276.3,97495,5.2,4.5,0.00682,0.7,0.1,0,283,0.242,2018-05-08T07:00:00Z,6.88
282,100597,4.9,6.1,0.00674,0,1.1,0,273.2,1,2018-05-08T07:00:00Z,7.82
279.9,99540,4.4,0.1,0.00739,0,4.8,0,283,0.3074,2018-05-08T07:00:00Z,4.4
274.15,98119,4.8,-0.3,0.00757,0,2.9,0,281.7,0.2753,2018-05-08T07:00:00Z,4.81
283.2,100327,5,0.2,0.00802,0,0.2,0,273.2,1,2018-05-08T07:00:00Z,5
275.4,96690,4.9,1.9,0.00647,0,5.5,0,277.45,0.2987,2018-05-08T07:00:00Z,5.26
277.6,98225,5.9,5.5,0.00672,0,0.1,0,283.3,0.2693,2018-05-08T07:00:00Z,8.07
281.1,97457.5,4.9,4.7,0.00631,0,0,0,273.2,1,2018-05-08T07:00:00Z,6.79
276,96681,4.7,2.2,0.00687,0,0,0,283.7,0.2287,2018-05-08T07:00:00Z,5.19
276.8,97986,4.6,1.8,0.00709,0.7,0,0,285.1,0.2238,2018-05-08T07:00:00Z,4.94
281.1,100443,3.4,1.4,0.0063,0,0,0,273.2,1,2018-05-08T07:00:00Z,3.68
282.1,100274,4.6,5.5,0.00668,0,1.3,0,273.2,1,2018-05-08T07:00:00Z,7.17
274.15,99361,3.5,0.8,0.00715,0,0.4,0,273.2,0.2756,2018-05-08T10:00:00Z,3.59
275.2,97413,3.5,1.4,0.00702,0,0.1,0,273.2,0.2576,2018-05-08T10:00:00Z,3.77
275.7,96274,2.3,3.1,0.007085,0,0.7,0,279.4,0.2463,2018-05-08T10:00:00Z,3.86
277.5,99169,2.7,5.3,0.00601,0,0.2,0,280,0.2616,2018-05-08T10:00:00Z,5.95
282.1,100298,4.3,9,0.00637,0,0.4,0,273.2,1,2018-05-08T10:00:00Z,9.97
275.6,98765,1.7,1.3,0.0058,0,4.8,0,280.1,0.2924,2018-05-08T10:00:00Z,2.14
278.85,99154,1.6,4.7,0.00615,0,3.2,0,280.1,0.2925,2018-05-08T10:00:00Z,4.96
277.4,99610,1.6,4.9,0.00595,0,0.7,0,280.1,0.2657,2018-05-08T10:00:00Z,5.15
278.5,98940,2.8,3.4,0.00633,0,2.4,0,281.1,0.298,2018-05-08T10:00:00Z,4.4
282.5,100355,3.6,3.3,0.00671,0,0,0,273.2,1,2018-05-08T10:00:00Z,4.88
274.2,96583,2.5,1.9,0.00622,0,0,0,280.8,0.2343,2018-05-08T10:00:00Z,3.14
281.9,100631,4.1,2.5999999999999996,0.00719,0,0,0,273.2,1,2018-05-08T10:00:00Z,4.85
275.7,97312,2.3,4.6,0.00545,0,0.1,0,279.5,0.263,2018-05-08T10:00:00Z,5.14
281.7,100674,4.4,1.3,0.00682,0,0.1,0,273.2,1,2018-05-08T10:00:00Z,4.59
276.3,94377,2.7,3,0.00504,0,1.4,0,277.2,0.2656,2018-05-08T10:00:00Z,4.04
276.4,96712,3.5500000000000003,3.5,0.00584,0,4.6,0,279.2,0.3047,2018-05-08T10:00:00Z,4.99
276.8,99293,1.5,4,0.00579,0,1.2,0,279.9,0.266,2018-05-08T10:00:00Z,4.27
275.1,100152,1.7,2.6,0.0054,0.6,0,0,281.8,0.2379,2018-05-08T10:00:00Z,3.11
274.5,98216,1.7,2.9,0.00519,0.7,0,0,280.8,0.2346,2018-05-08T10:00:00Z,3.36
282.4,100217,4.2,9.3,0.00645,0,0.5,0,273.2,1,2018-05-08T10:00:00Z,10.2
276.9,95514,2.4,3.9,0.00565,0,4.5,0,278.7,0.2868,2018-05-08T10:00:00Z,4.58
275.2,98088,2.4,1.8,0.00644,0,0,0,281.8,0.2267,2018-05-08T10:00:00Z,3
276,96642,1.8,3.6,0.00557,0,3.5,0,279.2,0.2673,2018-05-08T10:00:00Z,4.02
274.15,98172,1.7,3.5,0.0054,0.9,0,0,280.3,0.2571,2018-05-08T10:00:00Z,3.89
274.15,97866,3.6,1,0.00685,0,0.3,0,280.9,0.2656,2018-05-08T10:00:00Z,3.74
275.7,97518,1.5,3.1,0.00529,0.7,0.1,0,279.9,0.2405,2018-05-08T10:00:00Z,3.44
282,100513,4.8,7.1,0.00662,0,1.1,0,273.2,1,2018-05-08T10:00:00Z,8.57
277.1,99553,2.3,1.5,0.00574,0,4.8,0,280.3,0.306,2018-05-08T10:00:00Z,2.75
276.1,98132,2.6,0.1,0.00618,0,2.9,0,279.3,0.2742,2018-05-08T10:00:00Z,2.6
283.2,100370,4.2,2.3,0.00815,0,0.2,0,273.2,1,2018-05-08T10:00:00Z,4.79
275.7,96667,1.7,2.2,0.00569,0,5.5,0,279.1,0.6371,2018-05-08T10:00:00Z,2.78
277,98259,2.1,4.3,0.00575,0,0.1,0,280.1,0.2673,2018-05-08T10:00:00Z,4.79
281.1,100487,4.6,3.4,0.00631,0,0,0,273.2,1,2018-05-08T10:00:00Z,5.72
275.4,96707,1.5,2.7,0.00594,0,0,0,280.2,0.2281,2018-05-08T10:00:00Z,3.09
275.7,98032,1.7,2.5,0.00652,0.7,0,0,281.6,0.2252,2018-05-08T10:00:00Z,3.02
281.1,100491,6,0.1,0.0063,0,0,0,273.2,1,2018-05-08T10:00:00Z,6
282.1,100196,3.1,6.2,0.00655,0,1.3,0,273.2,1,2018-05-08T10:00:00Z,6.93
280.8,99491,3.2,0.1,0.00547,0,0,0,279.5,0.2759,2018-05-08T13:00:00Z,3.2
280.4,97507,4.6,0.4,0.00601,0,0,0,279.1,0.2577,2018-05-08T13:00:00Z,4.62
278.2,96328,1.9,4.2,0.00546,0,0,0,278.1,0.246,2018-05-08T13:00:00Z,4.61
279.3,99247,0.6,5.5,0.0058,0,0,0,278.9,0.2611,2018-05-08T13:00:00Z,5.53
282.1,100369,2.4,9.5,0.00641,0,0,0,273.2,1,2018-05-08T13:00:00Z,9.8
279.3,98788,-0.2,3.3,0.00503,0,0,0,279,0.2923,2018-05-08T13:00:00Z,3.31
279.6,99182,0.4,5.1,0.00603,0,0,0,279.3,0.2927,2018-05-08T13:00:00Z,5.12
279.4,99676,-0.3,4.7,0.00588,0,0,0,279,0.2657,2018-05-08T13:00:00Z,4.71
279.8,98944,1.7,4.9,0.00621,0,0.1,0,280.2,0.2984,2018-05-08T13:00:00Z,5.19
282.5,100466,4.7,4.6,0.00607,0,0,0,273.2,1,2018-05-08T13:00:00Z,6.58
280.3,96673,2.9,2.6,0.00525,0,0,0,278.9,0.2344,2018-05-08T13:00:00Z,3.89
281.9,100761,6.1,1.2,0.00717,0,0,0,273.2,1,2018-05-08T13:00:00Z,6.22
279,97398,1,5.7,0.00555,0,0,0,278.1,0.2628,2018-05-08T13:00:00Z,5.79
281.7,100806,6.6,0.9,0.00681,0,0,0,273.2,1,2018-05-08T13:00:00Z,6.66
277.2,94441,1,3.4,0.00526,0,0,0,276.1,0.6314,2018-05-08T13:00:00Z,3.54
278.4,96740,0.4,4.8,0.00569,0,0.2,0,278.5,0.3046,2018-05-08T13:00:00Z,4.82
279.2,99352,-0.1,4,0.00585,0,0,0,278.8,0.2659,2018-05-08T13:00:00Z,4
279.6,100262,1.4,3.3,0.00533,0,0,0,279.7,0.2375,2018-05-08T13:00:00Z,3.58
278.1,98306,1.4,3.3,0.00526,0,0,0,279.1,0.2343,2018-05-08T13:00:00Z,3.58
282.4,100294,1,9.5,0.00636,0,0,0,273.2,1,2018-05-08T13:00:00Z,9.55
277.9,95551,1.8,5.9,0.00556,0,0.2,0,278.2,0.2867,2018-05-08T13:00:00Z,6.17
281.4,98195,2.8,2.9,0.00555,0,0,0,280,0.2269,2018-05-08T13:00:00Z,4.03
278.4,96687,0.7,4.1,0.00563,0,0.1,0,278,0.2669,2018-05-08T13:00:00Z,4.16
278.5,98271,1.2,3.6,0.00529,0,0,0,278.2,0.2563,2018-05-08T13:00:00Z,3.79
280.1,97976,3.9,-0.4,0.00536,0,0,0,278.8,0.2656,2018-05-08T13:00:00Z,3.92
278.3,97594,1,4.4,0.00534,0,0,0,278.6,0.2399,2018-05-08T13:00:00Z,4.51
282,100516,3.5,9,0.00649,0,0,0,273.2,1,2018-05-08T13:00:00Z,9.66
280,99588,0.1,3.3,0.0053,0,0,0,279.3,0.306,2018-05-08T13:00:00Z,3.3
279,98195,0.7,2.3,0.00504,0,0,0,277.9,0.2736,2018-05-08T13:00:00Z,2.4
279.5,100493,3.7,3.6,0.00728,0,0,0,273.2,1,2018-05-08T13:00:00Z,5.16
278.5,96694,-0.2,3.3,0.00545,0,0,0,278,0.2966,2018-05-08T13:00:00Z,3.31
279.2,98341,1,5.7,0.00563,0,0,0,278.9,0.2668,2018-05-08T13:00:00Z,5.79
281.1,100602,5.2,5.4,0.00577,0,0,0,273.2,1,2018-05-08T13:00:00Z,7.5
278.8,96792,1.3,3.8,0.00516,0,0,0,278.5,0.2282,2018-05-08T13:00:00Z,4.02
280.9,98132,1.6,3.9,0.00522,0,0,0,279.9,0.2252,2018-05-08T13:00:00Z,4.22
281.1,100640,2.6,3.1,0.00594,0,0,0,273.2,1,2018-05-08T13:00:00Z,4.05
282.1,100200,2.6,7.4,0.00651,0,0,0,273.2,1,2018-05-08T13:00:00Z,7.84
285.3,99368,2.6,-0.3,0.00475,0,0,0,278.4,1,2018-05-08T16:00:00Z,2.62
282.6,97386,3.9,1.6,0.00494,0,0,0,278.4,0.258,2018-05-08T16:00:00Z,4.22
280,96145,3.25,4.6,0.00504,0,0,0,277.8,0.2512,2018-05-08T16:00:00Z,5.63
281,99076,0.1,5.5,0.00539,0,0,0,278.9,0.2756,2018-05-08T16:00:00Z,5.5
282.1,100186,1.3,10.2,0.00638,0,0.1,0,273.2,1,2018-05-08T16:00:00Z,10.28
280.9,98612,-0.7,3.1,0.00551,0,0,0,278.7,0.3039,2018-05-08T16:00:00Z,3.18
281.5,98985,-0.4,6,0.00573,0,0.1,0,279.2,0.3064,2018-05-08T16:00:00Z,6.01
281.1,99495,-0.7,4.7,0.00544,0,0,0,279,0.2775,2018-05-08T16:00:00Z,4.75
281,98751,0.1,5.9,0.00595,0,0.2,0,279.1,0.3156,2018-05-08T16:00:00Z,5.9
282.5,100366,2.8,5.9,0.00591,0,0,0,273.2,1,2018-05-08T16:00:00Z,6.53
281.5,96529,2,2.6,0.00477,0,0,0,278.2,0.2372,2018-05-08T16:00:00Z,3.28
281.9,100654,3.6,2.2,0.00602,0,0,0,273.2,1,2018-05-08T16:00:00Z,4.22
280.2,97235,0.8,5.7,0.005,0,0,0,277.8,0.2673,2018-05-08T16:00:00Z,5.76
281.7,100711,3.2,1.9,0.00621,0,0,0,273.2,1,2018-05-08T16:00:00Z,3.72
279.3,94290,1.3,6,0.0045,0,0,0,276.5,0.2703,2018-05-08T16:00:00Z,6.14
280.6,96558,-0.2,5.5,0.00549,0,0.4,0,278.2,0.3194,2018-05-08T16:00:00Z,5.5
280.9,99171,-0.4,3.9,0.00535,0,0,0,278.8,0.2776,2018-05-08T16:00:00Z,3.92
282.4,100110,1.1,2.4,0.00519,0,0,0,278.7,0.2342,2018-05-08T16:00:00Z,2.64
280.9,98142,1.3,2.8,0.00492,0,0,0,278.1,0.2323,2018-05-08T16:00:00Z,3.09
282.4,100116,0.1,9.6,0.00616,0,0,0,273.2,1,2018-05-08T16:00:00Z,9.6
279.9,95375,0.7000000000000001,6.8,0.00549,0,0.5,0,277.8,0.2963,2018-05-08T16:00:00Z,6.84
282.8,98060,1.8,3,0.00487,0,0,0,279.2,0.2311,2018-05-08T16:00:00Z,3.5
280.1,96514,0.5,4.9,0.00514,0,0.1,0,277.8,0.2755,2018-05-08T16:00:00Z,4.93
282.4,98123,0.7,3.3,0.0049,0,0,0,277.4,0.2534,2018-05-08T16:00:00Z,3.37
284.5,97851,3.1,0,0.00489,0,0,0,277.9,0.2685,2018-05-08T16:00:00Z,3.1
280.1,97426,0.7,4.3,0.00499,0,0,0,278.2,0.26095,2018-05-08T16:00:00Z,4.36
282,100303,1.5,11,0.00656,0,0,0,273.2,1,2018-05-08T16:00:00Z,11.1
281.4,99418,0.1,3.5,0.00594,0,0,0,279.2,0.3151,2018-05-08T16:00:00Z,3.5
281,98043,0.2,1.5,0.00454,0,0.1,0,277.8,0.2808,2018-05-08T16:00:00Z,1.51
283.2,100351,1.9,5.1,0.00595,0,0,0,273.2,1,2018-05-08T16:00:00Z,5.44
279.6,96530,-0.7,4.4,0.00499,0,0.1,0,277.7,0.3061,2018-05-08T16:00:00Z,4.46
280.7,98175,0.7,5.7,0.00518,0,0,0,278.7,0.2751,2018-05-08T16:00:00Z,5.74
281.1,100482,2.9,6,0.00589,0,0,0,273.2,1,2018-05-08T16:00:00Z,6.66
280.3,96619,1.3,4.1,0.00486,0,0,0,278,0.2294,2018-05-08T16:00:00Z,4.3
282,97971,1,3.8,0.00494,0,0,0,279.2,0.2261,2018-05-08T16:00:00Z,3.93
281.15,100547,2.7,4,0.00622,0,0,0,273.2,1,2018-05-08T16:00:00Z,4.83
282.1,99992,0.5,8.3,0.00646,0,0,0,273.2,1,2018-05-08T16:00:00Z,8.32
283.7,99331,1.2,1.5,0.00419,0,0,0,280.2,0.2761,2018-05-08T19:00:00Z,1.92
285.7,97368,2.5,3.7,0.00472,0,0,0,279.7,0.2585,2018-05-08T19:00:00Z,4.47
281.6,96030,1.6,6,0.005,0,0,0,278.6,0.2511,2018-05-08T19:00:00Z,6.21
283.65,98954,-0.8,5.9,0.00531,0,0,0,279.6,0.2739,2018-05-08T19:00:00Z,5.95
282.1,100052,-0.4,10.7,0.00641,0,0.1,0,273.2,1,2018-05-08T19:00:00Z,10.71
281.8,98482,-0.8,4.3,0.00504,0,0,0,279.2,0.303,2018-05-08T19:00:00Z,4.37
284.4,98818,-0.7,6.8,0.00551,0,0.1,0,280,0.3054,2018-05-08T19:00:00Z,6.84
282.8,99356,-1.1,4.9,0.00533,0,0,0,279.7,0.2766,2018-05-08T19:00:00Z,5.02
281.3,98584,-0.9,7.1,0.00578,0,0.2,0,280.3,0.3142,2018-05-08T19:00:00Z,7.16
282.5,100330,0.5,7.3,0.00592,0,0,0,273.2,1,2018-05-08T19:00:00Z,7.32
281.2,96494,0.9,4.4,0.00438,0,0,0,279.5,0.2373,2018-05-08T19:00:00Z,4.49
281.9,100626,-0.1,4.5,0.00587,0,0,0,273.2,1,2018-05-08T19:00:00Z,4.5
280.5,97136,-0.1,7.6,0.00487,0,0,0,278.7,0.2672,2018-05-08T19:00:00Z,7.6
281.7,100695,-0.2,4.7,0.00617,0,0,0,273.2,1,2018-05-08T19:00:00Z,4.7
279.8,94177,-1.1,6,0.00516,0,0,0,277.5,0.6335999999999999,2018-05-08T19:00:00Z,6.1
281.4,96401,-0.6,7,0.00527,0,0.4,0,278.8,0.3177,2018-05-08T19:00:00Z,7.03
282.8,99030,-0.6,4.6,0.00521,0,0,0,279.4,0.2767,2018-05-08T19:00:00Z,4.64
282.3,100018,-0.4,2.8,0.00458,0,0,0,279.1,0.2344,2018-05-08T19:00:00Z,2.83
281.2,98048,-0.3,2.9,0.00456,0,0,0,278.9,0.2324,2018-05-08T19:00:00Z,2.92
282.4,99987,-1.3,9.2,0.00612,0,0,0,273.2,1,2018-05-08T19:00:00Z,9.29
281.1,95230,0.3,8,0.0053,0,0.6,0,278.4,0.2955,2018-05-08T19:00:00Z,8.01
281.9,98018,0.9,4.1,0.00453,0,0,0,280.6,0.231,2018-05-08T19:00:00Z,4.2
281.5,96377,0.4,6.2,0.00504,0,0.1,0,279.5,0.2746,2018-05-08T19:00:00Z,6.21
281.4,98047,-0.6,4.8,0.00448,0,0,0,279.3,0.2534,2018-05-08T19:00:00Z,4.84
284.2,97820,2.3,2.2,0.00443,0,0,0,279.9,0.2685,2018-05-08T19:00:00Z,3.18
280.6,97323,-0.5,4.9,0.00487,0,0,0,278.7,0.2413,2018-05-08T19:00:00Z,4.93
282,100117,-0.2,11.6,0.00628,0,0,0,273.2,1,2018-05-08T19:00:00Z,11.6
281.9,99305,-0.3,5,0.00551,0,0,0,279.8,0.3155,2018-05-08T19:00:00Z,5.01
281.6,97942,-0.6,2.6,0.00487,0,0.1,0,278.7,0.2795,2018-05-08T19:00:00Z,2.67
283.2,100299,1.1,6.6,0.00555,0,0,0,273.2,1,2018-05-08T19:00:00Z,6.69
280.9,96395,-0.6,5.6,0.00508,0,0.2,0,278.4,0.3051,2018-05-08T19:00:00Z,5.63
282.04999999999995,98347,-0.1,6.6,0.00516,0,0,0,279.4,0.274,2018-05-08T19:00:00Z,6.6
281.1,100437,0.9,6.7,0.00566,0,0,0,273.2,1,2018-05-08T19:00:00Z,6.76
280.9,96527,0.7,5.3,0.00478,0,0,0,278.8,0.2296,2018-05-08T19:00:00Z,5.35
281.9,97898,0.6,4.5,0.00472,0,0,0,280.1,0.2261,2018-05-08T19:00:00Z,4.54
281.4,100536,0.5,5.4,0.0056,0,0,0,273.2,1,2018-05-08T19:00:00Z,5.42
281.65,99813,-0.9,9.5,0.00624,0,0,0,273.2,1,2018-05-08T19:00:00Z,9.54
282.6,99136,1.4,5.8,0.00514,0,0,0,281.5,0.2763,2018-05-08T22:00:00Z,5.97
282.1,99474.5,-0.2,5.7,0.00523,0,0,0,281.2,0.2589,2018-05-08T22:00:00Z,5.7
281.2,95817,1.4,5.75,0.00518,0,0,0,279.3,0.2508,2018-05-08T22:00:00Z,5.92
282.5,98723,-0.1,6.7,0.00522,0,0,0,280.4,0.2724,2018-05-08T22:00:00Z,6.7
282.1,99825,-0.4,11.65,0.0052,0,0.1,0,273.2,1,2018-05-08T22:00:00Z,11.66
281.6,98291,-0.7,5.7,0.00574,0,0.1,0,280,0.302,2018-05-08T22:00:00Z,5.74
281.8,98599,-0.3,8.6,0.00544,0,0.1,0,276.6,0.3041,2018-05-08T22:00:00Z,8.61
282.3,99131,-0.9,6.2,0.00532,0,0,0,280.6,0.2757,2018-05-08T22:00:00Z,6.26
281.6,98384,-0.6,8.5,0.00577,0,0.3,0,280.8,0.3127,2018-05-08T22:00:00Z,8.52
282.5,100130,-2.3,8.1,0.00594,0,0,0,273.2,1,2018-05-08T22:00:00Z,8.42
280.8,96287,-0.7,6,0.005855,0,0,0,279.9,0.2373,2018-05-08T22:00:00Z,6.04
281.9,100465,0.8,5.4,0.00602,0,0,0,273.2,1,2018-05-08T22:00:00Z,5.46
280.9,96908,-0.9,7.6,0.0051,0,0,0,276.54999999999995,0.267,2018-05-08T22:00:00Z,7.65
281.7,100537,0.1,6.7,0.00612,0,0,0,273.2,1,2018-05-08T22:00:00Z,6.7
279.9,93976,-1.1,8.3,0.00526,0,0.1,0,278.2,0.2689,2018-05-08T22:00:00Z,8.37
280.4,96189,-0.9,7.8,0.00537,0,0.4,0,279.8,0.316,2018-05-08T22:00:00Z,7.85
282.3,98812,-0.9,5.6,0.00532,0,0,0,280.4,0.2758,2018-05-08T22:00:00Z,5.67
282.5,99783,-1.2,3.3,0.00523,0,0,0,280.8,0.2345,2018-05-08T22:00:00Z,3.51
281.5,97822,-0.4,4.6,0.0051,0,0,0,279.6,0.2325,2018-05-08T22:00:00Z,4.62
282.4,99757,-0.6,9.3,0.0059,0,0,0,273.2,1,2018-05-08T22:00:00Z,9.32
279.9,95018,-0.3,9.2,0.00531,0,0.7,0,279.4,0.2948,2018-05-08T22:00:00Z,9.2
281.6,97801,-0.9,5.7,0.00512,0,0,0,280.9,0.2309,2018-05-08T22:00:00Z,5.77
280.6,96164,0,7.1,0.00535,0,0.2,0,279.6,0.2736,2018-05-08T22:00:00Z,7.1
281.2,97816,-2.4,6.7,0.00513,0,0,0,280.25,0.2534,2018-05-08T22:00:00Z,7.12
281.9,97636,1.1,5.9,0.00519,0,0.1,0,281.4,0.2683,2018-05-08T22:00:00Z,6
281.3,97107,-0.6,5.8,0.0051,0,0,0,279.3,0.241,2018-05-08T22:00:00Z,5.83
282,99900,-1.4,11.65,0.00633,0,0,0,273.2,1,2018-05-08T22:00:00Z,11.73
281.8,99115,-0.2,6.8,0.00603,0,0.1,0,280.5,0.3156,2018-05-08T22:00:00Z,6.8
281.1,97745,0.3,4.9,0.00558,0,0.2,0,279.6,0.2784,2018-05-08T22:00:00Z,4.91
283.2,100136,1.2,7.2,0.00625,0,0,0,273.2,1,2018-05-08T22:00:00Z,7.3
280.3,96190,-0.7,7,0.00556,0,0.3,0,279.2,0.3042,2018-05-08T22:00:00Z,7.03
281.6,97842,-0.2,7.1,0.00511,0,0,0,280.1,0.273,2018-05-08T22:00:00Z,7.1
281.1,100210,-2.9,5.9,0.00556,0,0,0,273.2,1,2018-05-08T22:00:00Z,6.57
281,96318,1.1,7.7,0.00501,0,0,0,279.6,0.2298,2018-05-08T22:00:00Z,7.78
281.05,97671,0.8,6.3,0.00508,0,0,0,280.6,0.2261,2018-05-08T22:00:00Z,6.35
281.1,100305,-1.7,6.3,0.00555,0,0,0,273.2,1,2018-05-08T22:00:00Z,6.53
282.1,99601,-1.2,11.2,0.00606,0,0,0,273.2,1,2018-05-08T22:00:00Z,11.26
281.4,99069,0,5.8,0.00615,0,0,0,281.8,0.276,2018-05-09T01:00:00Z,5.8
281.1,99335,1.8,7.8,0.00619,0,0.1,0,281.6,0.2588,2018-05-09T01:00:00Z,8
281.1,95693,0.9,8.1,0.00502,0,0,0,280.1,0.2502,2018-05-09T01:00:00Z,8.15
281.8,98586,-1.6,7.1,0.00508,0,0,0,281.1,0.2709,2018-05-09T01:00:00Z,7.28
282.1,99679,-2.4,10.2,0.00578,0,0.1,0,273.2,1,2018-05-09T01:00:00Z,10.48
282.4,98161,-1,6.4,0.00595,0,0.4,0,280.4,0.301,2018-05-09T01:00:00Z,6.48
283.2,98432,-0.9,9.5,0.0056,0,0.1,0,281.6,0.3025,2018-05-09T01:00:00Z,9.54
282.6,98980,-1.9,6.7,0.00513,0,0,0,281.5,0.2746,2018-05-09T01:00:00Z,6.96
282.9,98218,-1.7,8.9,0.00585,0,1,0,281,0.3113,2018-05-09T01:00:00Z,9.06
282.5,100030,-2.4,10.3,0.00598,0,0,0,273.2,1,2018-05-09T01:00:00Z,10.58
280.4,96223,0.1,6.7,0.00545,0,0,0,280.2,0.237,2018-05-09T01:00:00Z,6.7
281.9,100396,0.6,5.9,0.00652,0,0,0,273.2,1,2018-05-09T01:00:00Z,5.93
280.4,96792,-1.8,6.300000000000001,0.00521,0,0,0,280,0.2664,2018-05-09T01:00:00Z,6.55
281.7,100473,0.4,6.1000000000000005,0.00644,0,0,0,273.2,1,2018-05-09T01:00:00Z,6.11
279.3,93882,-1.3,6.200000000000001,0.00529,0,0.3,0,278.7,0.2682,2018-05-09T01:00:00Z,6.33
282,96049,-0.9,8,0.00552,0,0.5,0,280,0.3142,2018-05-09T01:00:00Z,8.05
